id,pos,gloss,persian_gloss,checked
44039,noun,the last czar of Russia who was forced to abdicate in 1917 by the Russian Revolution; he and his family were executed by the Bolsheviks (1868-1918),آخرین تزار روسیه که در سال 1917 توسط انقلاب روسیه مجبور به کناره گیری شد.او و خانواده اش توسط بلشویک ها اعدام شدند (1818-1918),1
44044,noun,a native or inhabitant of the former republic of Czechoslovakia,بومی یا ساکن جمهوری سابق چکسلواکی,1
44043,noun,a landlocked republic in central Europe; separated from Slovakia in 1993,جمهوری محصور در خشکی در اروپای مرکزی.در سال 1993 از اسلواکی جدا شد,1
44040,noun,czar of Russia who introduced ideas from western Europe to reform the government; he extended his territories in the Baltic and founded St. Petersburg (1682-1725),تزار روسیه که ایده هایی را از اروپای غربی برای اصلاح دولت معرفی کرد ؛او قلمروهای خود را در بالتیک گسترش داد و سن پترزبورگ را تاسیس کرد (1625-1725),1
44045,noun,a former republic in central Europe; divided into Czech Republic and Slovakia in 1993,جمهوری سابق در اروپای مرکزی ؛در سال 1993 به جمهوری چک و اسلواکی تقسیم شده است,1
44046,noun,the Slavic language of Czechs,زبان اسلاوی چک ها,1
44047,noun,a branch of the Indo-European family of languages,شاخه ای از خانواده زبانهای هند و اروپایی,1
44049,noun,a fat-soluble vitamin that prevents rickets,یک ویتامین محلول در چربی که از راشیتیسم جلوگیری می کند,1
44050,noun,a plant sterol that is converted into vitamin D by ultraviolet radiation,یک استرول گیاهی است که توسط اشعه ماورا بنفش به ویتامین D تبدیل می شود,1
44051,noun,the cardinal number that is the product of one hundred and five,شماره اصلی که حاصل یکصد و پنج است,1
44052,noun,the 4th letter of the Roman alphabet,حرف 4 الفبای رومی,1
44053,verb,"hit lightly; ""pat him on the shoulder""","سبک زدن""به شانه او بزن""",1
44048,noun,"the 2nd longest European river (after the Volga); flows from southwestern Germany to the Black Sea; ""Vienna, Budapest, and Belgrade are on the banks of the Danube""","دومین رودخانه طولانی اروپا (پس از ولگا) ؛از جنوب غربی آلمان به دریای سیاه جریان دارد.""وین ، بوداپست و بلگراد در کرانه های دانوب قرار دارند""",1
44054,noun,a light touch or stroke,لمس یا ضربه سبک,1
44056,verb,dip a foot or hand briefly into a liquid,یک پا یا دست را به طور خلاصه در مایع فرو کنید,1
44059,noun,small European grebe,سبزه کوچک اروپایی,1
44058,verb,"play in or as if in water, as of small children",مثل بچه های کوچک در آب بازی کنید یا مثل اینکه در آب باشید,1
44055,noun,"a small quantity of something moist or liquid; ""a dab of paint""; ""a splatter of mud""; ""just a splash of whiskey""","مقدار کمی از چیزی مرطوب یا مایع ؛""یک تکه رنگ"" ؛""یک چلپ چلوپ گل""؛""فقط یک چلپ چلوپ ویسکی""",1
44061,noun,Russian country house,خانه روستایی روسیه,1
44062,noun,a kind of polyester fabric,نوعی پارچه پلی استر,1
44057,verb,"immerse briefly into a liquid so as to wet, coat, or saturate; ""dip the garment into the cleaning solution""; ""dip the brush into the paint""","برای مدت کمی در مایع غوطه ور شوید تا خیس ، کت یا اشباع شود.""لباس را در محلول تمیز کردن فرو ببرید""؛""قلم مو را به رنگ آغشته کنید""",1
44064,noun,the fifth digit; the little finger or little toe,رقم پنجم؛انگشت کوچک یا انگشت کوچک پا,1
44060,noun,small compact-bodied almost completely aquatic bird that builds floating nests; similar to loons but smaller and with lobate rather than webbed feet,پرنده ای کوچک و جسمی تقریباً کاملاً آبزی که لانه های شناور می سازد.شبیه لون ها اما کوچکتر و با لوبات به جای پاهای تار,1
44063,noun,a metrical unit with stressed-unstressed-unstressed syllables,یک واحد متریک با هجاهای بدون تنش و بدون تنش,1
44066,noun,one of the digits of the foot,یکی از رقم های پا,1
44065,noun,"any of the terminal members of the hand (sometimes excepting the thumb); ""her fingers were long and thin""","هر یک از اعضای انتهایی دست (گاهی اوقات به غیر از انگشت شست) ؛""انگشتانش بلند و نازک بود""",1
44067,noun,horny plate covering and protecting part of the dorsal surface of the digits,صفحه شاخی را پوشش می دهد و از بخشی از پشتی رقم محافظت می کند,1
44069,noun,one of the evil spirits of traditional Jewish and Christian belief,یکی از ارواح شیطانی اعتقاد سنتی یهودی و مسیحی,1
44070,noun,a male demon believed to lie on sleeping persons and to have sexual intercourse with sleeping women,یک دیو نر عقیده داشت که روی افراد خوابیده دروغ می گوید و با زنان خوابیده رابطه جنسی برقرار می کند,1
44071,noun,a female demon believed to have sexual intercourse with sleeping men,یک شیطان ماده معتقد است که با مردان خوابیده رابطه جنسی برقرار می کند,1
44068,noun,(Greek mythology) an Athenian inventor who built the labyrinth of Minos; to escape the labyrinth he fashioned wings for himself and his son Icarus,(اساطیر یونان) مخترع آتنی که هزارتوی مینوس را ساخت.برای فرار از هزارتوی خود بال و بال برای خود و پسرش ایکاروس درست کرد,1
44072,noun,(Jewish folklore) a demon that enters the body of a living person and controls that body's behavior,(فولکلور یهودی) دیو که وارد بدن یک فرد زنده می شود و رفتار آن بدن را کنترل می کند,1
44076,noun,often used colloquially for any yellow daffodil,اغلب به صورت محاوره ای برای هر گل نرگس زرد استفاده می شود,1
44073,noun,any supernatural being worshipped as controlling some part of the world or some aspect of life or who is the personification of a force,هر موجود خارق العاده ای که به عنوان کنترل کننده بخشی از جهان یا برخی از جنبه های زندگی پرستش می شود یا اینکه شخصیتی از یک نیرو است,1
44075,noun,bulbous plant having erect linear leaves and showy yellow or white flowers either solitary or in clusters,گیاه پیازدار دارای برگهای خطی ایستاده و گلهای زرد یا سفید نمایان یا به صورت خوشه ای یا منجمد,1
44074,noun,any of numerous varieties of Narcissus plants having showy often yellow flowers with a trumpet-shaped central crown,انواع مختلفی از گیاهان نرگس که دارای گلهای نمایشی اغلب زرد با تاج مرکزی شیپوری هستند,1
