id,pos,gloss,persian_gloss,checked
52178,noun,"a position on the line of scrimmage; ""no one wanted to play end""","موقعیتی در خط نزاع ؛""هیچ کس نمی خواست بازی کند""",1
52177,noun,"a position on the line of scrimmage; ""it takes a big man to play tackle""","موقعیتی در خط نزاع ؛""یک آدم بزرگ طول می کشد تا تکل بازی کند""",1
52179,noun,the football players who line up on the line of scrimmage,فوتبالیست هایی که در صف وحشت صف آرایی می کنند,1
52182,noun,below 3 kilohertz,زیر 3 کیلوهرتز,1
52180,adjective,coming next after the tenth and just before the twelfth in position,بعد از دهم و درست قبل از دوازدهم در موقعیت بعدی,1
52181,noun,position 11 in a countable series of things,موقعیت 11 را در یک مجموعه قابل شمارش قرار دهید,1
52183,noun,the entire frequency range of electromagnetic waves,کل دامنه فرکانس امواج الکترومغناطیسی,1
52184,noun,an electromagnetic wave frequency between audio and infrared,فرکانس موج الکترومغناطیسی بین صوتی و مادون قرمز,1
52186,adjective,"small and delicate; ""she was an elfin creature--graceful and delicate""; ""obsessed by things elfin and small""","کوچک و ظریف""او موجودی الفین بود - برازنده و ظریف""؛""وسواس چیزهای کوچک و کوچک""",1
52187,adjective,"usually good-naturedly mischievous; ""perpetrated a practical joke with elfin delight""; ""elvish tricks""","معمولاً خوش اخلاق شیطنت""با لذت الف یک شوخی عملی مرتکب شد""؛""ترفندهای زشت""",1
52189,verb,"leave or strike out; ""This vowel is usually elided before a single consonant""","ترک کردن یا اعتصاب کردن""این واکه معمولاً قبل از یک صامت واحد پاک می شود""",1
52188,noun,"stimulation that calls up (draws forth) a particular class of behaviors; ""the elicitation of his testimony was not easy""","تحریکی که گروه خاصی از رفتارها را فرا می خواند (بیرون می کشد).""استخراج شهادت وی آسان نبود""",1
52185,adjective,"suggestive of an elf in strangeness and otherworldliness; ""thunderbolts quivered with elfin flares of heat lightning""; ""the fey quality was there, the ability to see the moon at midday""- John Mason Brown","مطرح کننده جن در غرابت و اخروی بودن ؛""صاعقه ها با شراره های الفین رعد و برق لرزید""؛""کیفیت fey در آنجا وجود داشت ، توانایی دیدن ماه در ظهر"" - جان میسون براون",1
52190,verb,"prevent from being included or considered or accepted; ""The bad results were excluded from the report""; ""Leave off the top piece""","جلوگیری از درج یا در نظر گرفتن یا پذیرفته شدن.""نتایج بد از گزارش حذف شدند""؛""ترک قطعه بالا""",1
52194,noun,eligibility for marriage,واجد شرایط بودن برای ازدواج,1
52191,noun,"the quality or state of being eligible; ""eligibility of a candidate for office""; ""eligibility for a loan""","کیفیت یا وضعیت واجد شرایط بودن""واجد شرایط بودن یک نامزد برای دفتر""""واجد شرایط بودن برای وام""",1
52195,adjective,"eligible for bail; ""a bailable defendant""","واجد شرایط وثیقه""یک متهم قابل پرداخت""",1
52193,noun,the quality of being insurable; the conditions under which an insurance company will issue insurance to an applicant (based on standards set by the insurance company),کیفیت بیمه بودنشرایطی که شرکت بیمه برای متقاضی بیمه صادر می کند (براساس استانداردهای تعیین شده توسط شرکت بیمه),1
52196,adjective,"qualified for by right according to law; ""we are all entitled to equal protection under the law""","طبق قانون دارای صلاحیت""همه ما تحت قانون تحت حمایت برابر هستیم""",1
52192,noun,"an attribute that must be met or complied with and that fits a person for something; ""her qualifications for the job are excellent""; ""one of the qualifications for admission is an academic degree""; ""she has the makings of fine musician""","صفتی که باید برآورده شود یا از آن پیروی کند و برای شخصی متناسب با چیزی باشد.""شرایط وی برای این کار عالی است""؛""یکی از مدارک پذیرش مدرک دانشگاهی است""؛""او نوازنده خوبی دارد""",1
52198,adjective,"entitled to receive a pension; ""a pensionable employee""","حق دریافت مستمری""یک کارمند بازنشسته""",1
52197,adjective,"awaiting something; especially something due; ""people were in line at the checkout counter""; ""she was in line for promotion""","منتظر چیزیبه خصوص چیزی که به دلیل""مردم در صف پیشخدمت صف بودند""؛""او در صف ارتقا بود""",1
52200,verb,eliminate airborne shock waves from (an explosive),از بین بردن امواج شوک هوا از (ماده منفجره),1
52202,verb,"eliminate; ""knock out a target""","از بین بردن؛""ناک اوت کردن یک هدف""",1
52201,verb,"do away with completely, without leaving a trace",کاملاً از بین برود ، بدون اینکه اثری باقی بگذارد,1
52199,verb,"wipe out the effect of something; ""The new tax effectively cancels out my raise""; ""The `A' will cancel out the `C' on your record""","اثر چیزی را پاک کنید""مالیات جدید به طور موثر افزایش من را لغو می کند""؛"""" A """" C ""را در پرونده شما لغو می کند""",1
